number,uid,gender,age_range_code,area_code,gender_str,age_range,area_str,CV,purchase_amount
11574,73F4A86CEF187ABBB8967AFD7B4E6CB20985E9DFF019FB10C4,2,5,6,female,40-49,Chiba,0,0
11575,96669F4CB7176EDBCEFB2948B4DF32A908EDE76740259A5A65,2,4,4,female,30-39,Aichi,0,0
11577,D94C61B417866608CEFB579C37A682F152C7CD82F41B878043,2,2,10,female,18-22,Shizuoka,0,0
11586,745069B7DE8E71A40986DAB71C97B324EE253C7BCF63D54BEA,2,7,10,female,60-,Shizuoka,0,0
11587,8788239816C0DFF87A42CA7BDF6220D3068B08337A0FEE9F69,2,5,5,female,40-49,Saitama,1,420
11589,AB54B346BDEDC8113624B625EF222955F5B89BC5232E4B25CB,2,2,3,female,18-22,Oosaka,0,0
11593,710E51E39BEF68281E3E85955A30EFFF359B1122D17E960B41,2,4,16,female,30-39,Nagano,0,0
11595,AB190E90FDC488C01B4A14DA413372A8486B30D5D4C8FEAC36,2,2,1,female,18-22,Tokyo,0,0
11597,D26BF51996FA3B86DE8F26E5513B0C82B7CA0FA2474EE3131C,2,5,1,female,40-49,Tokyo,0,0
11600,BA71EC2AAB92FAA0CDB8A2D3C03796FE6E7335065C7D3A9DB7,2,4,1,female,30-39,Tokyo,0,0
11607,81DC4D16D357DB7CD09432DCDC60E2B50AF77A90D8F1E0F300,2,4,4,female,30-39,Aichi,0,0
11609,24F74F4F88101A3C8DB5877099AF32CD2770036F2B951CA492,2,4,11,female,30-39,Ibaraki,0,0
11616,CACE6955326BD1047382417A9348868EBC28CD0D5F99C4E854,2,3,38,female,22-29,Akita,0,0
11619,EE579C4F8DA31F2B7AA18F241E17082A8110906826ABA86FAF,2,5,2,female,40-49,Kanagawa,0,0
11620,05D0FA3BF2A6EA196F91CDC229913F2457C4FBCC0EA3A064E2,2,6,3,female,50-59,Oosaka,0,0
11623,C67EDDC7E875EC5C9C502924ACCD107494A90FB4899E33E738,2,4,3,female,30-39,Oosaka,0,0
11625,42F52C26EFE7AB562DBA1D10278B809422AEBAE0E278C9BFEB,2,2,7,female,18-22,Hyogo,0,0
11631,C09FD5B452E986E6F003A5E737DB46471E81208FA68C8C3DA5,2,7,9,female,60-,Fukuoka,0,0
11632,DCC443E6AA2A47DACE00E9D6925A8B7E5EE6B6A05DC1BBB21D,2,5,1,female,40-49,Tokyo,1,600
11633,35826A7F1109E96340E57AE0EBDE4DFE2F7868FE7366AA6312,2,3,6,female,22-29,Chiba,0,0
11643,7ECA9167E6A860F3111B30DFA81E90CB44C85F98647932D81A,2,6,1,female,50-59,Tokyo,0,0
11645,4885CF57E6D2BD251BFACBA62840897941BEFABE160E6BD76B,2,4,1,female,30-39,Tokyo,0,0
11646,E6E00F9AF84FB7F146579BA80E4CE31CB47B2FFCA49CF314D8,2,4,7,female,30-39,Hyogo,1,120
11649,C4C49BD8E08B25BF557FBEBF5EA9523CD7C23BB2DA95F6E425,2,5,2,female,40-49,Kanagawa,0,0
11651,3AC405539AFFBB8935A80DF0A90009278391C30A0FFC845E95,2,7,28,female,60-,Aichi,0,0
11657,8788C7DE7B4AD29F457786E54F5C355D12FF3CC9FBC58CD553,2,6,1,female,50-59,Tokyo,0,0
11658,31380A156FAE4ED82D0627179A90B90123240EFD381D4F4192,2,5,4,female,40-49,Aichi,0,0
11662,59A71FBF191631071036101F850F21E56E5398AE570FF3DE93,2,1,4,female,16-18,Aichi,0,0
11664,D2E4885ABA6B973DA6CDD51DA554210368A381A987516F6FF6,2,1,10,female,16-18,Shizuoka,0,0
11665,EE1C581D04F4DA9C80901F613993D8BE0DB92B138E40EBBB7F,2,5,4,female,40-49,Aichi,0,0
11666,CC5013330B9C8CED5369F64D35E26C0DF12F12728647B0D85D,2,4,2,female,30-39,Kanagawa,0,0
11667,099CCD202789C35B25C810C81EBDF8E42E753CB5FD940BCD89,2,6,3,female,50-59,Oosaka,0,0
11668,92ED0E8A6B28581855D8ADFB1C17C6905B569CB6128543E381,2,4,6,female,30-39,Chiba,0,0
11671,376417068B32C35DCAB49060F1D2997A42D70BAAA88D920AAC,2,5,7,female,40-49,Hyogo,0,0
11675,F4690F18B24EDF32CD3BACAD6F74E2E40AD20AA802C037F795,2,1,5,female,16-18,Saitama,0,0
11676,1C28CABFAAEA33C6AB00BFADECF6B6651EE152591D23FB39BD,2,2,36,female,18-22,Miyazaki,0,0
11677,98ACEF7F978E2B56AFB068E1C1DB773D3E3BDE873269F60E72,2,7,5,female,60-,Saitama,0,0
11681,6B19D4E25C512796894D2C86275607AF5480F59B8239072511,2,3,6,female,22-29,Chiba,0,0
11683,1914F73E613802BB50468244A56D95FA0C6FF2A6F74FE526CF,2,2,7,female,18-22,Hyogo,0,0
11685,76D6A27AE6DAD2A44653DAF955C91BF45A8516193E223B66BA,2,7,2,female,60-,Kanagawa,0,0
11686,942EB336218955B910DEB7B12485AE7DCF683CAC394720E486,2,5,5,female,40-49,Saitama,0,0
11687,82AD111C8713C7360A047263171CC20FB6909936E428D9B957,2,5,1,female,40-49,Tokyo,0,0
11689,63B87C54C67B8F58C0550E851B2E3F73EB820A9094E123C1E7,2,5,4,female,40-49,Aichi,0,0
11692,76F6F71B997DE15E6A26E36C1284AE697CC9082DE74DF6AE82,2,4,8,female,30-39,Hokkaido,0,0
11693,718048822C2521D1144A3FB5C25FC71A694C67ECE022A0E675,2,2,1,female,18-22,Tokyo,0,0
11696,56EFBE192A6341E46354A83E7F211AEC09F4CCB964CCCC1B3E,2,1,5,female,16-18,Saitama,0,0
11697,D424ED0FEFF736C6D099C7395BF8DE7F1C52CDB2AEDCEF475A,2,2,13,female,18-22,Kyoto,0,0
11700,1DDC99BD4A24DDFD90DB7F55CB72A3F1085B481DF703081CEB,2,1,24,female,16-18,Kagoshima,0,0
11704,169CE9C16353C5DC158F2BD023093A924FF995D9644834F847,2,5,1,female,40-49,Tokyo,0,0
11705,1D198232CB3965FAE98D99C8AF23CCC5E4D27070917932711D,2,7,4,female,60-,Aichi,0,0
11714,6B8E3BC7525DF5E208DBFA59FFCCF305829BBED59480516B2A,2,5,3,female,40-49,Oosaka,0,0
11716,75342867EB1EE079E3AB69D39A878E885817B84D41091AB61B,2,2,32,female,18-22,Iwate,1,600
11722,2CE310A3D419F34B5A570C181FC2CC301232BFCD759ED597B2,2,5,3,female,40-49,Oosaka,0,0
11724,5B54FD30244212A43287E8E4400BD5B92147D52F1935EDB985,2,5,5,female,40-49,Saitama,0,0
11727,D55DDDB887B620A20E27662D77619EFF13939436CEFD6BE697,2,3,26,female,22-29,Shiga,0,0
11729,0E14147465A203A5D528CA603CCA2A9DBE43AE9F799B22AC58,2,3,1,female,22-29,Tokyo,1,740
11734,269BA7E2A8698D37AB2D240664A0EC26E4A74BF585899F7D15,2,7,6,female,60-,Chiba,0,0
11742,8838CDCE19FB96E6DA81DF4A02C7581CDC32F6CB78C349ED66,2,3,39,female,22-29,Kagawa,1,100
11743,08EFCCD10B16AF2DEE2175B2825C72D26F8234FF0B66F6575E,2,1,10,female,16-18,Shizuoka,0,0
11744,389B056B78206919860B12C5F62BA2228421F5412A3D03CD07,2,6,13,female,50-59,Kyoto,0,0
11745,0F69EE9BE8903472529927581AD0BBE7C55142CAA73808F439,2,2,2,female,18-22,Kanagawa,0,0
11750,CA142E011794D5668569D87206AC6B6DCC12534EC823546F40,2,5,5,female,40-49,Saitama,0,0
11753,3AF3B9E4796E9738E4055862DFC642D3B33EE65A3B639D3DC1,2,4,10,female,30-39,Shizuoka,0,0
11755,77374F121FA86BBEB9C814598DA6C11D8E9D67072C0055CD21,2,4,22,female,30-39,Mie,1,120
11764,FA0A48EDA08E9DE7E05ADDCD8D676471D4C0FF6E90B9458BC9,2,1,15,female,16-18,Niigata,0,0
11766,0C5701B6810F11F4C83A609B76EFDF5838BE65F30389C91C1F,2,1,8,female,16-18,Hokkaido,0,0
11768,FAAB17CE18E1CAD82000315C4C2A994B6CA8ECFBC133EB9395,2,2,5,female,18-22,Saitama,0,0
11769,C95E481C80177FCDA07DB5E133DFF506C18715CA0A31292F53,2,5,1,female,40-49,Tokyo,0,0
11770,423E6A456A4D3C21310AB29CA0B660F856D65BBC6F58E68696,2,5,3,female,40-49,Oosaka,0,0
11774,A3B6CBB990BFC91CD84D8144C5F937A2B0DADA4B7423877501,2,2,17,female,18-22,Gifu,0,0
11775,0A7B48A578289829D46152CCA3D46C855FDB0255E8A82FBF92,2,2,4,female,18-22,Aichi,0,0
11777,8821C2427FD74001D9D1D1968440E433BE52A260A0E37EBFD6,2,2,20,female,18-22,Okayama,0,0
11780,74301B07C2B0901FED06AE7E43CEF8723E319E2ED74BCDE8F9,2,5,2,female,40-49,Kanagawa,0,0
11782,7D256BBFA505BAE87DF2314CF2A05776B2896E768C13E3BA60,2,2,22,female,18-22,Mie,1,100
11784,D9825DEC821568C1F8FD54743BAD7869E119B7AB00B06B4672,2,5,1,female,40-49,Tokyo,0,0
11786,68DB0D9143C73AA7E9DF936C0D70B02656C343B25D584C38CA,2,2,30,female,18-22,Nagasaki,0,0
11790,7557CDD501D3390C73FBBF49059E9C73CBA61B5FB922CBFAF4,2,6,21,female,50-59,Fukushima,0,0
11791,6ED7C589294A4A9436CF41D4547FE2E9ABF53308EB6718490E,2,2,1,female,18-22,Tokyo,0,0
11795,4BB9C452CD071C5FC2C544E09F9E1315BEBB444A2AFDF92B7A,2,1,1,female,16-18,Tokyo,1,140
11798,B1257827091FB9DBD4DB4D4FF9F908252D9BFA6B0EFB23DB02,2,7,1,female,60-,Tokyo,0,0
11802,AC2CBC461EF353A80AF2BE618C4477F51662A193B8180384B8,2,1,29,female,16-18,Nara,0,0
11806,C4A8E316EBB4617F3AA7930DF6DFBE063EFD3E92F4F1530A3D,2,5,3,female,40-49,Oosaka,0,0
11814,E24C5711FA678DC3096FC2B79E036BB161A2A9240E41B3BEA8,2,2,47,female,18-22,Tottori,1,220
11815,CB85E77834483A7008F8FCC59D0E2C8E585B025589BDAADB02,2,4,1,female,30-39,Tokyo,0,0
11816,FFCC93DCD9BFD7ED477453EB25DC4B99BE5707FCE1ECCC8D7A,2,5,1,female,40-49,Tokyo,0,0
11820,A01DAB3926B756BA09E985DF9D1506245E00FD4387A02E065F,2,5,7,female,40-49,Hyogo,1,100
11821,73DE2FA90D8F2E792877736D1BC7544BBBBBADE5FCA30A4957,2,3,5,female,22-29,Saitama,0,0
11822,1F792F9657A5DE1717481D655ECB1B6691F4BF9C32BD639E2F,2,2,29,female,18-22,Nara,0,0
11823,EB61DC5CDCC86823DB751DAF469A2771251C41CE345A9DFD07,2,6,11,female,50-59,Ibaraki,0,0
11824,25171B2762F7ED840E57BB61163651E8DFF7B0FCE5688275EA,2,6,3,female,50-59,Oosaka,0,0
11825,9749E7F5C06635A9279C5273C8778730D60B533756FCE9B169,2,2,35,female,18-22,Yamagata,0,0
11827,B90A6972C4663A23374EAF26AADCF04B33D29F49F8B7D58C1E,2,5,5,female,40-49,Saitama,0,0
11828,3B77C2FC144BDCD21D38B6BE75DD92A96E7ED53305BE8DF88C,2,3,1,female,22-29,Tokyo,0,0
11830,A5A3BF704ED4558A87E015735F8E1AB726F6F0FA6A7D1AF9C9,2,5,1,female,40-49,Tokyo,0,0
11832,732ADD0211CF5735B451726D9B0650683C7065C4451380E0E3,2,4,21,female,30-39,Fukushima,0,0
11834,BD8239FCD8E134CFDC5EFB3DFDE345594B5F4A1A19680875F1,2,7,9,female,60-,Fukuoka,0,0
11837,1843535011E937B30C7A3B9E482AA2DE42C8376E6573EDF7BF,2,4,7,female,30-39,Hyogo,0,0
11839,B100C14702BAE2680F12943FC1E7328B7C9B1EBCF195FC76C9,2,3,15,female,22-29,Niigata,0,0
11847,78FACD75B32B2A1C915DF76C8950CAC18F6ED5E1C81ED1DC3F,2,5,39,female,40-49,Kagawa,0,0
11849,39DE7EDAAAE8521773D4F4AA7F0A82BFED3DBF520752A79C36,2,2,1,female,18-22,Tokyo,0,0
11850,1000A8C21FC606BA872B1C8DF84047763E14CB480F0EE11967,2,3,17,female,22-29,Gifu,0,0
11851,DE9E9B548C30454B243102B958B044374E3AEB5D53138689DE,2,7,6,female,60-,Chiba,0,0
11852,69268F81C5163B579ACB61F155EC5937C6233FCA63C2ABAAB3,2,4,9,female,30-39,Fukuoka,1,60
11853,9FCC77C97B562EB71B2E702F348DC8E7983216E0E944E09B93,2,5,4,female,40-49,Aichi,0,0
11858,C15077E26FEA658927F2398E402F88EAC996410BE2DA903343,2,1,3,female,16-18,Oosaka,0,0
11859,CBBE93FDD947A3C8DC8413FBC695568219DC99D5591382D0D4,2,2,4,female,18-22,Aichi,0,0
11860,830A22DC5B15779FC45DE182D22791F2B1535FD93694A37FA3,2,1,27,female,16-18,Yamaguchi,0,0
11865,8183EF777E500952FFDCBFCCC0598E4A4343F75D82FA08D7B6,2,1,1,female,16-18,Tokyo,1,40
11868,10B8F084E6CB2C65655AD357012B7134B72B061BDDCCD7CCB0,2,5,3,female,40-49,Oosaka,0,0
11872,2395A1099F1781631483F59B9BAAF9C315669ADEEDCA1381D7,2,1,30,female,16-18,Nagasaki,0,0
11873,E29F964488B00A0EC038B1964C342AA44124271DD0D03F8FA3,2,7,10,female,60-,Shizuoka,0,0
11877,9D0FBC6CD2083D0572138F6D21583797EFCE95028183D719BD,2,2,2,female,18-22,Kanagawa,1,160
11879,7827816CAAD38B4AF8D1CD9E4D0E779FA4963B93AF69FFBBB4,2,5,1,female,40-49,Tokyo,0,0
11880,A1CF9771D267513B939B59571597EB26EBF02A77D7E5732CB3,2,4,28,female,30-39,Aichi,0,0
11882,DBEBF90D8C91D72134D0D00FFACC301EF891E655E9AEF90CFA,2,5,5,female,40-49,Saitama,0,0
11883,1B6BAFE56F643AE2C6FA30321336EDF01656B4E032274AED79,2,3,15,female,22-29,Niigata,0,0
11894,950D9D982A3FF88FA632F55177ABE753583A43650EC5C8CD75,2,1,4,female,16-18,Aichi,0,0
11898,234B372EA10F37BF670BAB4F36489A95F366AD86EAE52C1E01,2,2,2,female,18-22,Kanagawa,0,0
11904,26BC876BCDEC1CA83A16BC7D666795C270790A7981B0DAB6D2,2,2,13,female,18-22,Kyoto,0,0
11906,BE247A302EA5B77BCC771F899C6E3C4899DD3CDEC1A3920964,2,2,2,female,18-22,Kanagawa,0,0
11908,189AF360D4A4BC72F4518DAE8101E81A360FE7E9C3D27B7321,2,5,39,female,40-49,Kagawa,0,0
11913,32412F6596673500F016BCB69254312B25AA9683CFCD0CF10E,2,5,3,female,40-49,Oosaka,0,0
11916,83C1CD15CC7EAF7B1D2B2E1BF1D77CAE825D5A231859F5EC87,2,1,1,female,16-18,Tokyo,0,0
11917,FCE36217E767A28C742204525384A7CFD112C9771444186FFD,2,5,5,female,40-49,Saitama,0,0
11922,8C1366682F6E5B2D10BD8FD2BE192D65D272D9E7A0C1A4F2F8,2,2,2,female,18-22,Kanagawa,0,0
11926,8818A2D74F8FD34FCEF03FB598818670D98094A1A9A9C18234,2,2,10,female,18-22,Shizuoka,0,0
11927,467F7DABBB8BDE64994F49019FA1D8F81118E8ACF74D34F282,2,4,24,female,30-39,Kagoshima,0,0
11930,BB082C7786974A97D3F0A573CD69A594DAB8AA866BB584DEF6,2,2,32,female,18-22,Iwate,0,0
11932,32BC0A375802E9E25B2666D02268B24E369965F7B8127C3E52,2,3,20,female,22-29,Okayama,0,0
11933,AD0DDB4D48DAF1AA3A0EC94B180C25817501EA39D9CBDC3946,2,6,2,female,50-59,Kanagawa,1,720
11942,ED5B284C646036ADDD91447A77121235D2E39F25395A19F99B,2,7,1,female,60-,Tokyo,0,0
11943,BCC1C48AC43E227781831E5E3C04A3C7D8F0B3576409DB2C0D,2,2,28,female,18-22,Aichi,0,0
11949,FF113B1CC1161F79722A0E5E8D875958877F130C3A6C14B920,2,1,7,female,16-18,Hyogo,0,0
11952,D4CB14721A9DC4017337C9AEB46DC3AEA1AC64857D464DB952,2,2,8,female,18-22,Hokkaido,0,0
11953,9E49B3B4E10E681F20666D87F1B9DAC829C9B84852817609BF,2,2,44,female,18-22,Tokushima,0,0
11955,8545777EFFA240D2E0D432517A3F0252EAF462369FAB2BBC51,2,1,1,female,16-18,Tokyo,1,380
11956,4ED0458396B1240B9B82F9E9DE7A5FEA0FFAA9DE3CA36082B3,2,5,1,female,40-49,Tokyo,0,0
11959,8EA75BD5AEF8C08330871795CE4F0438A528B17F4A6EA1EC48,2,4,8,female,30-39,Hokkaido,0,0
11963,CD336321690C62C28CABC75871165E0ACB80C8EAFF5B0DD759,2,5,1,female,40-49,Tokyo,0,0
11971,5892FF2A17DB8D0B86DD1B9777FC4C25B2E4A022C001D0B571,2,6,1,female,50-59,Tokyo,0,0
11973,CEB275B4842204C78127F906E229AE8F4D1A4F895110800103,2,5,6,female,40-49,Chiba,0,0
11975,929AB41AC21B9A7949DE245E0F077F0EF7018A65E828974707,2,4,12,female,30-39,Hiroshima,0,0
11976,DC7720ED2FB2A56152A491452B0D41A4F14F2E552F56CE0102,2,2,22,female,18-22,Mie,0,0
11978,D238038DBF53AB853ED4762F3C2D9245EFAE63D83FADDD43A4,2,4,1,female,30-39,Tokyo,0,0
11980,DBFE15DCE88C5EA3856D494A19DA26B23AE12B584B121D19D0,2,4,17,female,30-39,Gifu,0,0
11990,0BAD221B6E32D228E688B2344D8500C726C31AD66BCBEF3497,2,3,1,female,22-29,Tokyo,0,0
11992,366A25007477FF7A3DF56373D8771FC9764605C3CE65769097,2,1,1,female,16-18,Tokyo,0,0
12001,D6DE33AA41601EAD7E5A0FF74B56F9AAB706543B2F7F96DDA1,2,2,26,female,18-22,Shiga,0,0
12002,2C282FB353C67933A4DB20EE454BD96CDA0AAF1F3EED88CB9A,2,5,7,female,40-49,Hyogo,0,0
12005,1154348E3DB958F597C210FB827E44640174534FD19216C309,2,6,20,female,50-59,Okayama,0,0
12006,9247538F1427B2FB7832D0EE4E207A43B87A54A45BAAD4CBF0,2,4,1,female,30-39,Tokyo,0,0
12007,7F3E18AE44A7F6AE6803D5F6D30D2944D5DEBBDCB926C7CE8C,2,1,10,female,16-18,Shizuoka,0,0
12008,C8A968E9894E37C73CB90B72898BDD49D7F54CAE84932FEFA7,2,5,1,female,40-49,Tokyo,0,0
12011,AA0FB81CD733F70F6A32CBF8AEF6D34AC539C2BA08B3647E4D,2,4,2,female,30-39,Kanagawa,0,0
12014,BC7F4166EC84FF5D76B15B31D2554637C97C1205FF544043E4,2,5,3,female,40-49,Oosaka,0,0
12016,D40FC48289A726E0C47EC5F91D8B1F542C57F23C343F106B41,2,4,2,female,30-39,Kanagawa,0,0
12024,982B2F5A56CE5BAE09B6447762F2484D17258584094BB3DA1D,2,2,4,female,18-22,Aichi,0,0
12026,BF7FEB5235664234D7830ED1DE3F5CEBFECE8200A115D45DCA,2,3,6,female,22-29,Chiba,0,0
12031,A85D258594835A8E8E34E4EE3B3DCA4794C55B7C146F419E8D,2,1,31,female,16-18,Aomori,0,0
12032,8776B3558836B24DCA6A6E941453D65B83BF6DE676352A3A26,2,5,6,female,40-49,Chiba,0,0
12039,98C406195E5C1AB44D87DEA666504F9D4F589DF86D746E4CBF,2,2,1,female,18-22,Tokyo,0,0
12044,B5AE041D090F307CF02FDA34C804C3B31639617F8261CB8BD1,2,3,12,female,22-29,Hiroshima,0,0
12045,3F39927016A358EEBFB2195DD8E9692C5EE2CBC6B22FA25FDA,2,2,40,female,18-22,Wakayama,0,0
12046,38D659D6ADCF5CD17A1719016C7D1005232D8055167A68F813,2,4,7,female,30-39,Hyogo,0,0
12051,5935B08C397CD23C68A5EAE2737D6E6B2C76F03A1215E1095B,2,5,7,female,40-49,Hyogo,0,0
12052,4CBC2C4A9EEC782753854CE92B78C86D43696D378C75FC1ED2,2,7,25,female,60-,Okinawa,0,0
12059,1005C4A5F5979131A35FD7011654B9AA0F8B645178CAB09E74,2,4,5,female,30-39,Saitama,0,0
12060,0FCD8C7EE1F1F31C9AAAF1B41A819936A7CE6AA2CC18AF63AF,2,3,3,female,22-29,Oosaka,0,0
12061,3E76571163F35538FDBFEB25A057078524AC2728969A646C1D,2,2,46,female,18-22,Shimano,0,0
12062,D9F55A3C8012DEACE9AEB6C32B36D77DFC50C9289E4C22CDE2,2,1,13,female,16-18,Kyoto,0,0
12064,F8353BA00ACEA4826C71CE5E86741C7BF55FAEACFA092DE96E,2,3,1,female,22-29,Tokyo,0,0
12065,1B7E9FEC317980F2CEC6E751323A19B1D2418065C235E412C7,2,5,1,female,40-49,Tokyo,0,0
12068,9845AE82942AE1F4E95E1B5B26F44B63709AE1026F44C73BEC,2,4,7,female,30-39,Hyogo,1,40
12072,B75BD847F04E3A5207D0F6833902BD964A45BCD78BA81E4AF0,2,4,2,female,30-39,Kanagawa,0,0
12073,6A8DA5DF579C07DE8F77A42DF25F71B9C5A6720F4D492CFA5E,2,4,15,female,30-39,Niigata,1,160
12075,2CB19819675815EED05226F591D08FBC28DB2F7F66973E9C82,2,1,32,female,16-18,Iwate,0,0
12079,29ACC9DBC0F584865B5EEAA87F5D67EBDC6B2FBE09405CD9F7,2,4,15,female,30-39,Niigata,1,180
12080,184937F298789FA3EA04226493E38189529E0ECA0DF26C0AFA,2,3,3,female,22-29,Oosaka,0,0
12082,948D6CEE551952331E2F5BC632D95F9F5B6B8E6B8E024A6ECC,2,2,16,female,18-22,Nagano,0,0
12083,635ABCD63FD953C959A8E2D84159738D8BAC1B35340E890F2D,2,4,2,female,30-39,Kanagawa,1,180
12084,0B65BB2CA2A98B1D3EA09C556359320E5B96C1AF187CAA1D76,2,2,31,female,18-22,Aomori,0,0
12085,EB192BBC7251B63C0B4712E7CC1966EB5BD9FBE2375381B88F,2,6,2,female,50-59,Kanagawa,0,0
12089,BC31E2C271E4355370359FEAF053BE20DDB74D28EC95F9F5A7,2,2,9,female,18-22,Fukuoka,0,0
12090,7E3221C9EE281A516E0809D338A792B11987E5C947A569257D,2,2,6,female,18-22,Chiba,0,0
12100,E4FA3AF375F2EF7C7E81E74F27B01F5659E18511FE058446B9,2,2,26,female,18-22,Shiga,0,0
12102,18985F6171CEF262C7348C025EAB260E59A427C6F0E7389B54,2,5,1,female,40-49,Tokyo,0,0
12108,8935A476F7FA1747D8E0AADA5F61C211252E54A16DA1F8CBA3,2,4,8,female,30-39,Hokkaido,0,0
12109,C93493347B23D9D7DE08B02A4B7B342BF71DB5681DDF8042DD,2,5,4,female,40-49,Aichi,0,0
12111,754F90516413B9BE7F485E83B155A47BC77229795921E484FD,2,5,4,female,40-49,Aichi,0,0
12113,9944C14C981FC46A7925595288EAE9D1E7682DDFC922028AE8,2,1,42,female,16-18,Yamanashi,0,0
12115,0C5BAD559004127E68630EE40EC947557541EA518C3C1AE12D,2,6,20,female,50-59,Okayama,0,0
12116,1A45A0AD196A99764DD429AA859F136AC274A93248ACAA7ABC,2,7,11,female,60-,Ibaraki,0,0
12117,5310D2133F205F427672B0A7DC1F8E1A3C0A1184596C52A71D,2,2,27,female,18-22,Yamaguchi,0,0
12118,851831C289A818685E6709690A0F6CFFD027A5735103714A61,2,5,4,female,40-49,Aichi,0,0
12119,12F5BDEF55C41229D11F7E07EB8D24704AC92E42ED111F1C86,2,3,2,female,22-29,Kanagawa,0,0
12122,C9C7F81CE5D449D22F747A48340649340C63D75715DAF79F61,2,7,19,female,60-,Gunma,0,0
12123,AA6E8FCD995BB19C81ECE4A228CDC8D41BC538ADCBCEA61159,2,5,1,female,40-49,Tokyo,0,0
12125,E46A77D1385136A3D09435D0B35F10C88ADEAAA7A152CBBA4A,2,5,3,female,40-49,Oosaka,1,1160
12130,D249192E4A55282A406B9D2B1E075D42E5E136E06A5592AE85,2,5,2,female,40-49,Kanagawa,0,0
12133,4390FC0FA1C5905F32F99C9B320E27D55C6D7D36521F188882,2,6,2,female,50-59,Kanagawa,0,0
12139,0CC1F2EFB5B603D999D8930F9B6FC3C7395FBF25CF0EF451DE,2,4,1,female,30-39,Tokyo,0,0
12140,7FC8CDCC783428620ED7372EBDA3051711FF304E16CC4DD1AC,2,5,2,female,40-49,Kanagawa,0,0
12141,DB8BD5C9A0F12D2B039660E4F7D46FFCF9981E388BFB6FA655,2,2,7,female,18-22,Hyogo,0,0
12145,B5CDE8B7B20099DF877DF26FDE0C41ABE15B043030B90CD19C,2,6,2,female,50-59,Kanagawa,0,0
12146,8630F668C486D0A3D9A4DA951B2755ED3EA9CBA373DA4B6C31,2,4,2,female,30-39,Kanagawa,0,0
12152,C4EF5ADA04C7433845407C871E93A48DD7EB8CC7667B090F3C,2,5,3,female,40-49,Oosaka,0,0
12157,C7907C816F884F062874A5F875B12E086C8CD8B10F2765EED4,2,7,25,female,60-,Okinawa,0,0
12159,4FE85F0AFC0733EB93639FA823495C6629A1F16139011C39F7,2,2,4,female,18-22,Aichi,0,0
12161,BEAA99509B8D97F5BB39B39FDA63C305C78D0E1C737BBD998F,2,3,6,female,22-29,Chiba,0,0
12162,535ACC260676303D1CD6AADB66050259F4B4FB5BE1D1DD325D,2,2,17,female,18-22,Gifu,0,0
12163,73DA60C73687A6B170CBF5C3282261B20E0E020CDCBBE6A7E5,2,7,6,female,60-,Chiba,0,0
12164,932020AF20E2B16BEDA670A6281921AE41297F94F88C68D50F,2,2,25,female,18-22,Okinawa,0,0
12168,1E00C7F5519D2B728A9F2889C6ECC0979EB45ABAC12624D21C,2,4,7,female,30-39,Hyogo,1,100
12169,DB3B11645F787EE5B3FD2F479F97F2C39E72B0F7F000CCD4CD,2,2,7,female,18-22,Hyogo,0,0
12170,BCBE4F5927C59F8696A5BBC27A7FC4E1787D227611831B9427,2,3,1,female,22-29,Tokyo,1,20
12177,216E21FDC49862C44B112BCD2931D64A5E28DC678C87FF2259,2,5,3,female,40-49,Oosaka,1,640
12179,9F4745D44AA617EADC87CD5D2256A04B19C709325476801D81,2,2,14,female,18-22,Miyagi,0,0
12180,E39DD41CEEC937FC3B3D0CA7DD0FEC76AEA47E45789DF05347,2,5,1,female,40-49,Tokyo,0,0
12184,9AAC09F287B1379D9EAE9A9ED5472E02AD9D3B778B2911FD3D,2,6,25,female,50-59,Okinawa,0,0
12186,180DD5FE484515D1C3DBC06EFA66F037D1391BA8CA17C1D7AD,2,2,8,female,18-22,Hokkaido,0,0
12190,5B94A9D6E95B3E8FF024795C6EAE0373ABFFA352F3E9939B66,2,4,3,female,30-39,Oosaka,1,880
12191,00E1D71FF11E6D7A708C58A69509F82D3044B3FF896475246F,2,7,10,female,60-,Shizuoka,0,0
12193,597DA35638EC77895C068DA5CA5D76315ADB0DC7DCE8AB7F5F,2,5,6,female,40-49,Chiba,0,0
12194,883C6E77666A439BB4037D444F2CFDCC417E72B7CCE77C521B,2,2,2,female,18-22,Kanagawa,0,0
12196,97C4B76645E457D43FC8D57E23A54299E074278F5E97F4C63A,2,2,26,female,18-22,Shiga,1,100
12200,A48132EBE36E91109139C9E2E8375AF38D3230D5886E3D4825,2,4,27,female,30-39,Yamaguchi,0,0
12206,5528AC9E4504001B63CF9DA2E0BC9800B0BC42B054E8753609,2,2,5,female,18-22,Saitama,0,0
12207,A8CE24D59A90D75D9FE97FD914B9C43CD9F4B48B730E4EB9F5,2,1,22,female,16-18,Mie,0,0
12209,E781D96738BF3076022B568E9D4F335C62C969DCB69CD156EA,2,4,5,female,30-39,Saitama,0,0
12210,07C21A749B26CFE86D01A1210ED7646FA519DC33E43E0CBB5E,2,2,9,female,18-22,Fukuoka,0,0
12212,3A84C34571A1E1E32699C26375B146A1A25C4F7106179746D7,2,3,12,female,22-29,Hiroshima,0,0
12214,83A16F4CF848FCBDF6949880DFA957E9E337CBD8ECF358A859,2,1,1,female,16-18,Tokyo,0,0
